Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Transactions_Last_1H,Card_Type,Card_Age,Transaction_Distance,ATM_Location_Profile,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
ATM_TXN_000120,USER_9707,4242.61,ATM Withdrawal,2025-03-31 07:47:00,63001.54,ATM Kiosk,Delhi,ATM,0,0,4,3042.63,2,3,Visa,145,17.46,Nearby Area,PIN,0.1604,0,0
ATM_TXN_000121,USER_2085,2151.54,ATM Withdrawal,2025-04-30 14:04:00,45407.44,ATM Kiosk,Mumbai,ATM,0,0,8,2937.16,0,0,Visa,258,4.65,Usual Area,Biometric,0.143,0,0
ATM_TXN_000122,USER_4196,8204.92,ATM Withdrawal,2025-02-28 12:18:00,110409.72,ATM Kiosk,Bengaluru,ATM,0,0,8,2429.32,0,2,Visa,448,17.05,Nearby Area,PIN,0.1176,0,0
ATM_TXN_000123,USER_6980,4360.2,ATM Withdrawal,2025-03-08 09:56:00,42900.22,ATM Kiosk,Bengaluru,ATM,0,0,1,6007.76,1,3,RuPay,249,5.76,Usual Area,PIN,0.1403,1,0
ATM_TXN_000124,USER_8142,7432.88,ATM Withdrawal,2025-06-14 01:54:00,77571.91,ATM Kiosk,Delhi,ATM,0,0,9,3299.52,5,4,RuPay,464,168.54,Out of Area,OTP,0.8075,1,1
ATM_TXN_000125,USER_1184,8175.98,ATM Withdrawal,2025-01-07 22:02:00,88892.54,ATM Kiosk,Mumbai,ATM,0,0,6,2471.66,4,7,RuPay,295,263.99,Out of Area,OTP,0.7591,0,1
ATM_TXN_000126,USER_3691,5292.69,Cash Deposit,2025-04-20 10:18:00,47094.73,ATM Kiosk,Mumbai,ATM,0,0,2,3434.86,2,0,Visa,348,10.99,Nearby Area,PIN,0.1867,1,1
ATM_TXN_000127,USER_3472,0.0,Balance Inquiry,2025-06-29 15:37:00,35337.08,ATM Kiosk,Delhi,ATM,0,0,4,3073.49,1,1,Mastercard,161,16.17,Nearby Area,PIN,0.1551,1,0
ATM_TXN_000128,USER_5481,1551.61,ATM Withdrawal,2025-03-17 08:34:00,123152.52,ATM Kiosk,Mumbai,ATM,0,0,4,7517.54,2,1,Amex,124,3.57,Usual Area,PIN,0.2009,0,0
ATM_TXN_000129,USER_5895,0.0,Balance Inquiry,2025-01-12 11:00:00,103759.78,ATM Kiosk,Hyderabad,ATM,0,0,3,10459.54,1,2,Mastercard,456,13.03,Nearby Area,PIN,0.0767,1,0
ATM_TXN_000130,USER_6986,27172.44,ATM Withdrawal,2025-01-21 00:53:00,139223.22,ATM Kiosk,Hyderabad,ATM,0,1,13,2859.4,6,8,Mastercard,53,156.35,Out of Area,Card + PIN,0.99,0,1
ATM_TXN_000131,USER_4019,5223.64,ATM Withdrawal,2025-01-28 19:26:00,146737.36,ATM Kiosk,Chennai,ATM,0,0,3,4726.07,1,2,Visa,465,4.28,Usual Area,PIN,0.1868,0,0
ATM_TXN_000132,USER_8129,10522.69,ATM Withdrawal,2025-02-09 05:35:00,44268.38,ATM Kiosk,Chennai,ATM,0,1,10,2132.95,3,6,RuPay,85,177.7,Out of Area,Biometric,0.839,1,1
ATM_TXN_000133,USER_9357,2880.88,ATM Withdrawal,2025-06-17 14:51:00,191340.0,ATM Kiosk,Bengaluru,ATM,0,0,8,2378.55,1,0,RuPay,469,1.21,Usual Area,Card + PIN,0.1511,0,1
ATM_TXN_000134,USER_4933,9541.19,Cash Deposit,2025-03-16 01:39:00,20619.68,ATM Kiosk,Chennai,ATM,0,0,17,2119.01,6,4,RuPay,460,186.57,Out of Area,Card + PIN,0.7485,1,1
ATM_TXN_000135,USER_3978,7725.51,Cash Deposit,2025-04-20 16:01:00,126168.02,ATM Kiosk,Mumbai,ATM,0,0,1,1175.51,0,3,Mastercard,389,9.68,Usual Area,Biometric,0.0803,1,0
ATM_TXN_000136,USER_1453,8451.15,ATM Withdrawal,2025-03-01 10:22:00,58452.4,ATM Kiosk,Mumbai,ATM,0,0,7,5022.06,2,0,RuPay,355,9.36,Usual Area,Card + PIN,0.5096,1,0
ATM_TXN_000137,USER_6645,10226.81,ATM Withdrawal,2025-04-04 23:38:00,43709.72,ATM Kiosk,Delhi,ATM,0,0,9,451.09,3,3,RuPay,464,268.01,Out of Area,OTP,0.7071,0,1
ATM_TXN_000138,USER_2074,0.0,Balance Inquiry,2025-06-06 17:25:00,107727.5,ATM Kiosk,Chennai,ATM,0,0,1,583.49,1,3,Visa,319,8.33,Usual Area,PIN,0.0302,0,0
ATM_TXN_000139,USER_2571,3761.89,ATM Withdrawal,2025-04-22 19:32:00,66804.23,ATM Kiosk,Delhi,ATM,0,0,2,5265.77,0,3,Mastercard,456,11.36,Nearby Area,PIN,0.0755,0,0
ATM_TXN_000140,USER_5493,6373.93,ATM Withdrawal,2025-02-13 15:32:00,84905.49,ATM Kiosk,Chennai,ATM,0,0,4,4531.42,0,2,Mastercard,173,5.29,Usual Area,PIN,0.1566,0,0
ATM_TXN_000141,USER_2426,9210.39,ATM Withdrawal,2025-06-29 08:04:00,123020.89,ATM Kiosk,Hyderabad,ATM,0,0,1,5072.23,1,0,Mastercard,356,11.79,Nearby Area,Biometric,0.1754,1,0
ATM_TXN_000142,USER_4008,0.0,Balance Inquiry,2025-06-06 16:26:00,76020.53,ATM Kiosk,Chennai,ATM,0,0,3,3607.64,0,2,Visa,117,0.07,Usual Area,Card + PIN,0.1124,0,0
ATM_TXN_000143,USER_3723,5547.24,ATM Withdrawal,2025-01-06 13:29:00,105170.13,ATM Kiosk,Hyderabad,ATM,0,0,3,4113.84,2,2,Amex,265,13.56,Nearby Area,PIN,0.01,0,0
ATM_TXN_000144,USER_9385,502.98,ATM Withdrawal,2025-04-16 12:13:00,145270.26,ATM Kiosk,Hyderabad,ATM,0,0,8,2728.62,2,1,RuPay,424,17.27,Nearby Area,PIN,0.1752,0,0
ATM_TXN_000145,USER_9300,4796.39,ATM Withdrawal,2025-05-17 09:49:00,44521.44,ATM Kiosk,Bengaluru,ATM,0,0,4,5547.58,0,3,RuPay,199,12.9,Nearby Area,Biometric,0.2657,1,0
ATM_TXN_000146,USER_1953,0.0,Balance Inquiry,2025-04-07 13:33:00,114945.89,ATM Kiosk,Chennai,ATM,0,0,1,3603.68,1,3,Amex,447,7.1,Usual Area,PIN,0.1745,0,0
ATM_TXN_000147,USER_6887,0.0,Balance Inquiry,2025-04-15 12:18:00,14942.55,ATM Kiosk,Delhi,ATM,0,0,8,4783.35,1,1,Visa,158,8.49,Usual Area,Biometric,0.0602,0,0
ATM_TXN_000148,USER_9881,8434.66,ATM Withdrawal,2025-02-12 07:52:00,50694.69,ATM Kiosk,Hyderabad,ATM,0,0,4,7456.34,1,0,Mastercard,456,6.86,Usual Area,PIN,0.0947,0,0
ATM_TXN_000149,USER_4804,3329.74,ATM Withdrawal,2025-01-26 10:49:00,63427.28,ATM Kiosk,Chennai,ATM,0,0,7,7630.5,2,3,RuPay,63,4.49,Usual Area,PIN,0.1867,1,0
ATM_TXN_000150,USER_1024,0.0,Balance Inquiry,2025-06-11 14:53:00,70409.92,ATM Kiosk,Bengaluru,ATM,0,0,7,3357.36,2,1,Mastercard,91,7.08,Usual Area,PIN,0.1409,0,0
ATM_TXN_000151,USER_6104,14489.59,ATM Withdrawal,2025-03-31 01:46:00,75692.96,ATM Kiosk,Delhi,ATM,0,0,14,1768.41,4,7,Mastercard,109,76.33,Out of Area,PIN,0.6653,0,1
ATM_TXN_000152,USER_9502,0.0,Balance Inquiry,2025-04-17 07:04:00,91116.47,ATM Kiosk,Hyderabad,ATM,0,0,7,5263.9,2,2,RuPay,75,5.68,Usual Area,Biometric,0.1212,0,0
ATM_TXN_000153,USER_7420,0.0,Balance Inquiry,2025-01-19 09:47:00,79061.09,ATM Kiosk,Mumbai,ATM,0,0,1,5186.54,0,1,RuPay,267,2.11,Usual Area,PIN,0.0664,1,0
ATM_TXN_000154,USER_9983,1440.04,ATM Withdrawal,2025-03-02 18:46:00,157551.57,ATM Kiosk,Bengaluru,ATM,0,0,5,7862.56,1,3,RuPay,188,12.23,Nearby Area,PIN,0.101,1,1
ATM_TXN_000155,USER_9358,8451.39,Cash Deposit,2025-06-16 15:06:00,68467.23,ATM Kiosk,Chennai,ATM,0,0,2,5529.39,1,1,Visa,374,7.82,Usual Area,PIN,0.0279,0,0
ATM_TXN_000156,USER_4345,10347.99,ATM Withdrawal,2025-04-05 14:16:00,117335.63,ATM Kiosk,Chennai,ATM,0,0,7,6023.01,2,1,RuPay,319,11.7,Nearby Area,OTP,0.4446,1,1
ATM_TXN_000157,USER_2931,11663.84,ATM Withdrawal,2025-04-29 06:27:00,60778.66,ATM Kiosk,Hyderabad,ATM,0,0,8,4180.67,4,4,Visa,271,283.37,Out of Area,Card + PIN,0.6339,0,1
ATM_TXN_000158,USER_2950,6718.22,ATM Withdrawal,2025-06-08 23:07:00,89565.49,ATM Kiosk,Delhi,ATM,0,0,17,1544.03,4,3,Visa,39,93.63,Out of Area,OTP,0.6968,1,1
ATM_TXN_000159,USER_6062,13454.23,ATM Withdrawal,2025-04-20 23:38:00,41689.51,ATM Kiosk,Delhi,ATM,1,1,9,6689.07,3,3,Mastercard,427,194.86,Out of Area,PIN,0.7702,1,1
ATM_TXN_000160,USER_2342,11.37,Mini Statement,2025-06-07 16:42:00,77949.29,ATM Kiosk,Bengaluru,ATM,0,0,5,3434.19,0,1,Visa,445,10.22,Nearby Area,Card + PIN,0.2423,1,0
ATM_TXN_000161,USER_8083,4056.12,ATM Withdrawal,2025-05-06 15:20:00,47628.81,ATM Kiosk,Delhi,ATM,0,0,6,2033.76,0,2,Amex,215,6.57,Usual Area,PIN,0.2304,0,0
ATM_TXN_000162,USER_9618,411.29,ATM Withdrawal,2025-01-04 15:47:00,62437.86,ATM Kiosk,Bengaluru,ATM,0,0,6,4795.78,0,2,Visa,218,5.84,Usual Area,PIN,0.1752,1,1
ATM_TXN_000163,USER_3282,2300.83,ATM Withdrawal,2025-02-27 10:20:00,57185.72,ATM Kiosk,Chennai,ATM,0,0,2,3567.01,2,2,Visa,80,9.77,Usual Area,PIN,0.1449,0,0
ATM_TXN_000164,USER_3171,2600.85,ATM Withdrawal,2025-05-15 09:03:00,84952.97,ATM Kiosk,Mumbai,ATM,0,0,7,6806.74,0,2,RuPay,74,10.91,Nearby Area,Biometric,0.0843,0,0
ATM_TXN_000165,USER_7822,2970.45,ATM Withdrawal,2025-05-15 15:16:00,121526.38,ATM Kiosk,Hyderabad,ATM,0,0,5,7927.58,1,3,Mastercard,318,4.41,Usual Area,PIN,0.1962,0,0
ATM_TXN_000166,USER_4538,0.0,Balance Inquiry,2025-03-13 13:14:00,102743.63,ATM Kiosk,Chennai,ATM,0,0,7,0.0,2,0,RuPay,71,5.87,Usual Area,OTP,0.1087,0,0
ATM_TXN_000167,USER_7056,0.0,Balance Inquiry,2025-04-22 21:43:00,54076.53,ATM Kiosk,Mumbai,ATM,0,0,5,4728.56,1,0,Mastercard,97,12.71,Nearby Area,Card + PIN,0.0689,0,0
ATM_TXN_000168,USER_8044,0.0,Balance Inquiry,2025-01-05 19:38:00,79748.13,ATM Kiosk,Chennai,ATM,0,0,7,1893.0,0,0,Amex,428,1.76,Usual Area,PIN,0.2108,1,0
ATM_TXN_000169,USER_1063,18583.57,Cash Deposit,2025-06-23 13:31:00,52808.6,ATM Kiosk,Hyderabad,ATM,0,0,4,6312.92,0,2,Visa,59,0.29,Usual Area,Card + PIN,0.4721,0,0
ATM_TXN_000170,USER_8872,2878.75,ATM Withdrawal,2025-03-12 18:55:00,89983.9,ATM Kiosk,Chennai,ATM,0,0,8,3631.04,0,1,Visa,234,9.84,Usual Area,PIN,0.1385,0,0
ATM_TXN_000171,USER_1042,5290.68,ATM Withdrawal,2025-02-03 02:26:00,96464.14,ATM Kiosk,Chennai,ATM,0,0,8,3076.27,2,7,Visa,290,202.77,Out of Area,Card + PIN,0.7254,0,1
ATM_TXN_000172,USER_2159,2834.76,ATM Withdrawal,2025-02-15 11:32:00,106959.44,ATM Kiosk,Bengaluru,ATM,0,0,7,3807.41,1,0,RuPay,115,3.47,Usual Area,PIN,0.113,1,0
ATM_TXN_000173,USER_2485,9453.29,Cash Deposit,2025-04-26 00:24:00,95772.66,ATM Kiosk,Bengaluru,ATM,0,1,15,0.0,4,8,RuPay,61,252.43,Out of Area,PIN,0.8295,1,1
ATM_TXN_000174,USER_6406,4345.92,ATM Withdrawal,2025-01-14 07:42:00,65225.49,ATM Kiosk,Bengaluru,ATM,0,0,7,3336.86,2,0,Visa,463,2.57,Usual Area,PIN,0.0441,0,0
ATM_TXN_000175,USER_2297,3814.82,Cash Deposit,2025-03-30 21:48:00,129211.07,ATM Kiosk,Mumbai,ATM,0,1,6,3011.46,0,2,Amex,311,4.63,Usual Area,Biometric,0.4959,1,0
ATM_TXN_000176,USER_9303,1333.99,ATM Withdrawal,2025-02-25 15:45:00,92791.56,ATM Kiosk,Mumbai,ATM,0,0,5,3202.48,0,2,Visa,99,16.77,Nearby Area,Biometric,0.1347,0,0
ATM_TXN_000177,USER_8093,15068.01,ATM Withdrawal,2025-03-01 00:04:00,77051.68,ATM Kiosk,Hyderabad,ATM,0,0,6,2870.19,3,5,Mastercard,304,102.16,Out of Area,Card + PIN,0.9443,1,1
ATM_TXN_000178,USER_4196,2050.78,ATM Withdrawal,2025-02-13 10:17:00,73933.96,ATM Kiosk,Hyderabad,ATM,0,0,5,3381.31,0,0,RuPay,89,17.17,Nearby Area,PIN,0.0635,0,0
ATM_TXN_000179,USER_3681,16812.42,ATM Withdrawal,2025-01-19 00:05:00,121249.68,ATM Kiosk,Delhi,ATM,0,0,9,918.3,7,5,RuPay,333,246.1,Out of Area,Card + PIN,0.8711,1,1
ATM_TXN_000180,USER_8377,3947.69,ATM Withdrawal,2025-04-10 15:42:00,80136.25,ATM Kiosk,Mumbai,ATM,0,0,3,7359.69,1,0,Visa,318,12.78,Nearby Area,PIN,0.1528,0,1
ATM_TXN_000181,USER_2190,11240.88,ATM Withdrawal,2025-03-30 06:32:00,41942.47,ATM Kiosk,Mumbai,ATM,0,0,6,4003.3,4,5,Visa,309,184.23,Out of Area,OTP,0.5392,1,1
ATM_TXN_000182,USER_5913,1270.67,ATM Withdrawal,2025-04-06 19:56:00,23984.18,ATM Kiosk,Mumbai,ATM,0,1,4,7214.12,1,1,Visa,62,16.8,Nearby Area,Card + PIN,0.7781,1,1
ATM_TXN_000183,USER_4004,7300.3,ATM Withdrawal,2025-06-19 04:04:00,121638.64,ATM Kiosk,Delhi,ATM,1,0,5,1533.33,2,8,Mastercard,429,86.33,Out of Area,Card + PIN,0.6677,0,1
ATM_TXN_000184,USER_4533,2589.71,ATM Withdrawal,2025-03-01 20:46:00,500.0,ATM Kiosk,Bengaluru,ATM,0,0,4,3970.18,2,3,Mastercard,387,10.61,Nearby Area,PIN,0.0549,1,0
ATM_TXN_000185,USER_1108,11297.2,Cash Deposit,2025-04-27 11:19:00,127382.19,ATM Kiosk,Hyderabad,ATM,0,0,4,5410.16,0,1,RuPay,340,12.49,Nearby Area,Biometric,0.1613,1,1
ATM_TXN_000186,USER_4953,6860.18,ATM Withdrawal,2025-04-05 21:56:00,106670.26,ATM Kiosk,Mumbai,ATM,0,0,5,4416.82,0,2,Visa,338,9.88,Usual Area,Card + PIN,0.4083,1,0
ATM_TXN_000187,USER_9977,19.44,Mini Statement,2025-05-27 20:48:00,117710.85,ATM Kiosk,Hyderabad,ATM,0,0,1,4225.22,1,2,Visa,254,15.8,Nearby Area,OTP,0.0891,0,0
ATM_TXN_000188,USER_2387,897.38,ATM Withdrawal,2025-03-04 08:24:00,117092.81,ATM Kiosk,Mumbai,ATM,0,0,3,5986.47,2,1,Visa,184,11.86,Nearby Area,PIN,0.1858,0,0
ATM_TXN_000189,USER_3367,2521.31,ATM Withdrawal,2025-01-08 10:02:00,91955.71,ATM Kiosk,Hyderabad,ATM,0,1,8,1979.93,1,2,Visa,172,3.38,Usual Area,PIN,0.4135,0,0
ATM_TXN_000190,USER_8105,3584.66,Cash Deposit,2025-03-26 10:27:00,73272.72,ATM Kiosk,Delhi,ATM,0,0,2,4638.35,2,0,Mastercard,39,14.25,Nearby Area,PIN,0.0201,0,0
ATM_TXN_000191,USER_2791,5444.35,ATM Withdrawal,2025-04-12 20:17:00,47037.07,ATM Kiosk,Chennai,ATM,0,0,8,3231.3,2,3,Mastercard,223,16.78,Nearby Area,PIN,0.1678,1,0
ATM_TXN_000192,USER_7452,0.0,Balance Inquiry,2025-02-11 15:48:00,20081.01,ATM Kiosk,Chennai,ATM,0,1,8,4944.17,2,2,Visa,304,2.32,Usual Area,PIN,0.3242,0,0
ATM_TXN_000193,USER_5750,13957.51,ATM Withdrawal,2025-06-15 23:26:00,107054.03,ATM Kiosk,Hyderabad,ATM,0,0,15,2392.88,5,7,Mastercard,85,292.1,Out of Area,OTP,0.736,1,1
ATM_TXN_000194,USER_2479,2834.92,ATM Withdrawal,2025-01-01 07:28:00,71185.37,ATM Kiosk,Bengaluru,ATM,0,0,8,9069.91,1,1,Mastercard,51,0.3,Usual Area,PIN,0.174,0,0
ATM_TXN_000195,USER_1355,0.0,Balance Inquiry,2025-06-03 21:14:00,29768.78,ATM Kiosk,Chennai,ATM,0,0,5,7926.37,1,1,RuPay,468,2.06,Usual Area,PIN,0.1665,0,0
ATM_TXN_000196,USER_5345,21.33,Mini Statement,2025-01-03 18:51:00,85772.56,ATM Kiosk,Chennai,ATM,0,0,8,6412.4,0,1,RuPay,468,14.62,Nearby Area,PIN,0.0414,0,0
ATM_TXN_000197,USER_1545,6967.7,ATM Withdrawal,2025-05-25 17:53:00,75279.23,ATM Kiosk,Bengaluru,ATM,0,0,4,5155.35,1,1,RuPay,295,16.47,Nearby Area,PIN,0.1963,1,0
ATM_TXN_000198,USER_2288,4721.64,ATM Withdrawal,2025-04-01 18:00:00,103751.36,ATM Kiosk,Delhi,ATM,0,0,1,1311.67,1,3,Visa,129,16.84,Nearby Area,Card + PIN,0.2786,0,0
ATM_TXN_000199,USER_9230,0.0,Balance Inquiry,2025-03-23 16:43:00,99781.09,ATM Kiosk,Hyderabad,ATM,0,0,5,3008.83,0,3,RuPay,258,5.0,Usual Area,PIN,0.1359,1,0
ATM_TXN_000200,USER_1271,15286.85,ATM Withdrawal,2025-05-09 05:16:00,35243.24,ATM Kiosk,Chennai,ATM,1,0,6,3246.16,3,4,Amex,392,171.95,Out of Area,OTP,0.8546,0,1
ATM_TXN_000201,USER_3249,5139.42,ATM Withdrawal,2025-01-11 13:32:00,115479.74,ATM Kiosk,Bengaluru,ATM,0,0,7,624.54,1,0,Visa,430,15.83,Nearby Area,PIN,0.1005,1,0
ATM_TXN_000202,USER_3503,28193.79,ATM Withdrawal,2025-02-23 23:34:00,93534.69,ATM Kiosk,Bengaluru,ATM,0,0,17,1522.13,6,7,Mastercard,425,113.56,Out of Area,OTP,0.8235,1,1
ATM_TXN_000203,USER_5844,12018.68,ATM Withdrawal,2025-02-23 06:17:00,15793.36,ATM Kiosk,Bengaluru,ATM,1,1,9,1157.01,6,6,Amex,136,141.49,Out of Area,OTP,0.8215,1,1
ATM_TXN_000204,USER_8215,7130.02,ATM Withdrawal,2025-03-15 03:43:00,82317.44,ATM Kiosk,Mumbai,ATM,0,0,13,4343.08,6,8,RuPay,413,253.9,Out of Area,OTP,0.6526,1,1
ATM_TXN_000205,USER_8145,0.0,Balance Inquiry,2025-04-15 20:39:00,154920.59,ATM Kiosk,Chennai,ATM,0,0,7,3935.28,1,3,Amex,125,10.32,Nearby Area,PIN,0.1196,0,0
ATM_TXN_000206,USER_5056,26965.42,ATM Withdrawal,2025-05-17 06:30:00,85180.92,ATM Kiosk,Bengaluru,ATM,0,0,15,2217.19,3,6,RuPay,120,48.34,Nearby Area,OTP,0.8792,1,1
ATM_TXN_000207,USER_5496,1614.91,ATM Withdrawal,2025-06-19 16:39:00,56148.62,ATM Kiosk,Mumbai,ATM,0,0,8,2489.62,0,1,Visa,130,11.35,Nearby Area,PIN,0.2721,0,0
ATM_TXN_000208,USER_7282,20625.94,Cash Deposit,2025-04-22 23:20:00,55631.41,ATM Kiosk,Chennai,ATM,0,0,14,793.86,7,4,Amex,462,60.17,Out of Area,PIN,0.9658,0,1
ATM_TXN_000209,USER_2993,5709.98,Cash Deposit,2025-04-24 09:47:00,48851.31,ATM Kiosk,Bengaluru,ATM,0,0,7,6332.11,0,0,Mastercard,52,11.99,Nearby Area,PIN,0.2089,0,0
ATM_TXN_000210,USER_3436,5845.99,ATM Withdrawal,2025-02-21 12:32:00,69258.61,ATM Kiosk,Mumbai,ATM,0,0,1,1307.52,1,2,Mastercard,43,13.01,Nearby Area,PIN,0.2781,0,0
ATM_TXN_000211,USER_5760,3036.89,ATM Withdrawal,2025-06-22 16:02:00,77525.78,ATM Kiosk,Delhi,ATM,0,0,3,4362.57,2,2,Mastercard,261,10.95,Nearby Area,OTP,0.3206,1,1
ATM_TXN_000212,USER_4093,6662.52,ATM Withdrawal,2025-01-02 20:40:00,123956.92,ATM Kiosk,Bengaluru,ATM,0,0,4,2740.09,0,0,Mastercard,241,0.51,Usual Area,Biometric,0.01,0,0
ATM_TXN_000213,USER_8473,1377.67,ATM Withdrawal,2025-06-14 13:31:00,86790.15,ATM Kiosk,Hyderabad,ATM,0,0,2,6388.84,0,0,Visa,397,12.91,Nearby Area,PIN,0.1006,1,0
ATM_TXN_000214,USER_8291,4554.85,ATM Withdrawal,2025-05-13 13:08:00,500.0,ATM Kiosk,Hyderabad,ATM,0,0,1,3640.92,1,3,RuPay,90,3.46,Usual Area,PIN,0.2623,0,0
ATM_TXN_000215,USER_1586,0.0,Balance Inquiry,2025-04-29 14:23:00,82322.32,ATM Kiosk,Mumbai,ATM,0,0,5,5317.64,0,1,Mastercard,211,9.81,Usual Area,Card + PIN,0.0913,0,0
ATM_TXN_000216,USER_6841,2954.81,ATM Withdrawal,2025-02-22 13:20:00,26925.0,ATM Kiosk,Delhi,ATM,0,0,6,10826.91,0,2,RuPay,253,4.74,Usual Area,PIN,0.0969,1,0
ATM_TXN_000217,USER_5756,3746.81,ATM Withdrawal,2025-04-17 17:02:00,101582.07,ATM Kiosk,Delhi,ATM,0,0,8,2396.38,1,3,Visa,367,1.24,Usual Area,PIN,0.2022,0,0
ATM_TXN_000218,USER_2820,4859.44,ATM Withdrawal,2025-04-23 15:04:00,98421.27,ATM Kiosk,Mumbai,ATM,0,0,5,3137.58,0,3,Mastercard,264,3.55,Usual Area,PIN,0.1014,0,0
ATM_TXN_000219,USER_2187,7896.37,Cash Deposit,2025-02-28 13:50:00,27538.84,ATM Kiosk,Delhi,ATM,1,0,2,1450.91,2,3,Mastercard,274,1.45,Usual Area,PIN,0.01,0,0
ATM_TXN_000220,USER_9366,2619.73,ATM Withdrawal,2025-02-04 21:10:00,500.0,ATM Kiosk,Mumbai,ATM,0,0,4,4104.53,0,0,RuPay,305,4.75,Usual Area,PIN,0.2806,0,0
ATM_TXN_000221,USER_6908,16229.04,Cash Deposit,2025-04-02 04:23:00,131165.73,ATM Kiosk,Hyderabad,ATM,0,0,8,4864.82,6,6,Visa,300,273.93,Out of Area,Biometric,0.9418,0,1
ATM_TXN_000222,USER_7456,3578.34,ATM Withdrawal,2025-01-15 12:22:00,54466.24,ATM Kiosk,Delhi,ATM,0,0,5,3128.29,0,2,RuPay,138,4.77,Usual Area,PIN,0.2007,0,0
ATM_TXN_000223,USER_9994,1693.96,ATM Withdrawal,2025-05-06 18:44:00,59041.71,ATM Kiosk,Delhi,ATM,0,0,8,3329.66,0,0,Mastercard,91,5.06,Usual Area,Card + PIN,0.2856,0,0
ATM_TXN_000224,USER_5852,7465.69,ATM Withdrawal,2025-02-23 22:55:00,37793.19,ATM Kiosk,Mumbai,ATM,1,0,9,957.41,6,3,RuPay,169,173.54,Out of Area,OTP,0.7148,1,1
ATM_TXN_000225,USER_3832,13041.16,ATM Withdrawal,2025-06-13 15:18:00,72083.83,ATM Kiosk,Mumbai,ATM,0,0,2,5364.21,1,2,Visa,227,5.51,Usual Area,Biometric,0.1583,0,0
ATM_TXN_000226,USER_8183,0.0,Balance Inquiry,2025-04-09 17:57:00,100196.14,ATM Kiosk,Delhi,ATM,0,0,3,4428.36,2,3,Mastercard,173,8.7,Usual Area,Card + PIN,0.1369,0,0
ATM_TXN_000227,USER_1473,0.0,Balance Inquiry,2025-06-04 07:04:00,55886.15,ATM Kiosk,Bengaluru,ATM,0,0,8,2682.21,0,2,RuPay,184,9.05,Usual Area,Biometric,0.0914,0,0
ATM_TXN_000228,USER_5057,5405.45,ATM Withdrawal,2025-05-03 07:04:00,121364.31,ATM Kiosk,Delhi,ATM,0,0,6,3417.5,1,0,Visa,32,16.34,Nearby Area,OTP,0.3447,1,0
ATM_TXN_000229,USER_8930,8718.44,ATM Withdrawal,2025-04-21 18:20:00,50365.85,ATM Kiosk,Chennai,ATM,0,0,1,6693.36,0,1,Mastercard,351,10.0,Usual Area,Biometric,0.1138,0,0
ATM_TXN_000230,USER_3517,4.02,Mini Statement,2025-06-12 16:50:00,52855.07,ATM Kiosk,Chennai,ATM,0,0,2,4316.74,0,1,RuPay,355,9.94,Usual Area,PIN,0.2261,0,0
ATM_TXN_000231,USER_1743,0.0,Balance Inquiry,2025-05-06 04:45:00,86253.02,ATM Kiosk,Hyderabad,ATM,0,1,6,1104.24,6,3,Mastercard,271,80.68,Out of Area,Card + PIN,0.767,0,1
ATM_TXN_000232,USER_6009,0.42,Mini Statement,2025-06-23 22:10:00,127422.68,ATM Kiosk,Chennai,ATM,0,1,16,2071.63,3,6,RuPay,422,190.88,Out of Area,PIN,0.8421,0,1
ATM_TXN_000233,USER_2376,13364.59,ATM Withdrawal,2025-06-03 06:27:00,144641.17,ATM Kiosk,Bengaluru,ATM,0,0,10,1487.35,4,6,RuPay,267,97.42,Out of Area,OTP,0.608,0,1
ATM_TXN_000234,USER_8351,0.0,Balance Inquiry,2025-04-02 13:16:00,29070.92,ATM Kiosk,Mumbai,ATM,0,0,8,2546.62,0,2,Visa,461,15.98,Nearby Area,PIN,0.1423,0,0
ATM_TXN_000235,USER_9135,6.35,Mini Statement,2025-01-02 11:58:00,102217.29,ATM Kiosk,Bengaluru,ATM,0,0,4,1682.58,2,3,RuPay,433,12.6,Nearby Area,Card + PIN,0.137,0,0
ATM_TXN_000236,USER_5796,1.96,Mini Statement,2025-06-29 01:35:00,42860.67,ATM Kiosk,Hyderabad,ATM,0,0,12,743.62,6,5,Mastercard,211,147.33,Out of Area,PIN,0.8133,1,1
ATM_TXN_000237,USER_1372,11802.79,ATM Withdrawal,2025-06-18 00:26:00,108262.81,ATM Kiosk,Delhi,ATM,0,1,12,3059.34,6,7,Mastercard,156,195.41,Out of Area,Card + PIN,0.8625,0,1
ATM_TXN_000238,USER_1632,27326.28,ATM Withdrawal,2025-05-03 00:50:00,123006.58,ATM Kiosk,Chennai,ATM,1,1,14,2567.83,7,4,Mastercard,60,155.37,Out of Area,PIN,0.99,1,1
ATM_TXN_000239,USER_6643,12960.35,ATM Withdrawal,2025-01-10 00:35:00,94044.44,ATM Kiosk,Mumbai,ATM,0,0,8,3068.3,5,4,RuPay,479,205.39,Out of Area,Card + PIN,0.6256,0,1
ATM_TXN_000240,USER_2490,2638.13,ATM Withdrawal,2025-01-16 13:30:00,56811.75,ATM Kiosk,Chennai,ATM,0,0,6,2418.04,1,0,RuPay,157,2.14,Usual Area,Card + PIN,0.2953,0,1
